,University Name,Field,City,Region,Major,Lowest Score,Highest Score,Ranking,YEAR
206,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,"
Molecular Biology and Genetics",241.33978,277.78621,330191,2018
207,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,"
Nutrition and Dietetics",322.67049,423.98434,123461,2018
208,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,"
Physical Therapy and Rehabilitation",314.76631,386.81946,134345,2018
209,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Cinema and Television,272.89599,338.44664,385021,2018
210,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Contemporary Turkish Dialects and Literatures,255.4621,299.69856,529922,2018
211,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Electrical and Electronics Engineering,274.66143,323.46279,211760,2018
212,AFYON KOCATEPE UNIVERSITY,EA,AFYON,Aegean Region,Finance,217.87934,304.05429,709964,2018
213,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Gastronomy and Kitchen Arts,336.97764,420.37134,86642,2018
214,AFYON KOCATEPE UNIVERSITY,EA,AFYON,Aegean Region,Health Management,249.6098,275.34245,451724,2018
215,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,History,279.8061,346.53641,336292,2018
216,AFYON KOCATEPE UNIVERSITY,EA,AFYON,Aegean Region,Law,376.79846,422.36514,37445,2018
217,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Map Engineering,254.43681,299.3708,274432,2018
218,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Math,239.87799,276.08736,337192,2018
219,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Mechanical Engineering,267.45079,300.45451,231369,2018
220,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Medicine,470.85873,487.43168,15241,2018
221,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Metallurgy and Materials Engineering,249.42769,249.42769,293490,2018
222,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Nursing,282.29794,398.72877,193284,2018
223,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Pre-school Teaching,370.99193,425.64621,29034,2018
224,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Primary School Math Teaching,338.22169,412.43904,104221,2018
225,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Social Science Teaching,322.01968,353.29695,129992,2018
226,AFYON KOCATEPE UNIVERSITY,EA,AFYON,Aegean Region,Sociology,222.89251,309.79807,688342,2018
227,AFYON KOCATEPE UNIVERSITY,EA,AFYON,Aegean Region,Teaching,317.19225,385.73301,137342,2018
228,AFYON KOCATEPE UNIVERSITY,DIL,AFYON,Aegean Region,Tourism Guidance,263.75851,329.33878,48873,2018
229,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Turkish Language and Literature,307.44562,347.38556,185358,2018
230,AFYON KOCATEPE UNIVERSITY,SOZ,AFYON,Aegean Region,Turkish Teaching,358.44902,410.94463,44746,2018
231,AFYON KOCATEPE UNIVERSITY,SAY,AFYON,Aegean Region,Veterinary,322.28845,434.52052,123961,2018
232,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Contemporary Turkish Dialects and Literatures,294.05104,310.97682,179000,2015
233,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Electrical and Electronics Engineering,281.87727,329.28134,161000,2015
234,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Gastronomy and Kitchen Arts,335.2432,344.38891,70500,2015
235,AFYON KOCATEPE UNIVERSITY (SE),EA,AFYON,Aegean Region,Health Management,278.43369,318.29302,373000,2015
236,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,History,294.73846,315.37717,177000,2015
237,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Mechanical Engineering,256.98212,329.58396,172000,2015
238,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Turkish Language and Literature,320.24483,338.05919,112000,2015
239,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Contemporary Turkish Dialects and Literatures,296.97357,325.57876,229000,2016
240,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Electrical and Electronics Engineering,260.62849,276.15579,188000,2016
241,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Gastronomy and Kitchen Arts,357.84961,374.2143,83800,2016
242,AFYON KOCATEPE UNIVERSITY (SE),EA,AFYON,Aegean Region,Health Management,312.05256,365.3831,413000,2016
243,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,History,310.15918,344.50007,189000,2016
244,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Mechanical Engineering,276.16369,296.39363,201000,2016
245,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Turkish Language and Literature,341.52289,357.64968,113000,2016
246,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Contemporary Turkish Dialects and Literatures,258.65968,332.39766,382000,2017
247,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Electrical and Electronics Engineering,266.25486,281.08363,232000,2017
248,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Gastronomy and Kitchen Arts,350.2141,367.30083,108000,2017
249,AFYON KOCATEPE UNIVERSITY (SE),EA,AFYON,Aegean Region,Health Management,267.10753,338.54496,529000,2017
250,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,History,247.02776,324.55117,436000,2017
251,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Mechanical Engineering,261.29537,277.47159,195000,2017
252,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Turkish Language and Literature,241.45367,344.9665,462000,2017
253,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Contemporary Turkish Dialects and Literatures,240.41146,302.14986,679282,2018
254,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Electrical and Electronics Engineering,257.34246,309.90049,263950,2018
255,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Gastronomy and Kitchen Arts,323.93088,336.78934,123771,2018
256,AFYON KOCATEPE UNIVERSITY (SE),EA,AFYON,Aegean Region,Health Management,234.90019,249.40336,581997,2018
257,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,History,265.46952,348.56983,442759,2018
258,AFYON KOCATEPE UNIVERSITY (SE),SAY,AFYON,Aegean Region,Mechanical Engineering,252.01339,275.38016,283889,2018
259,AFYON KOCATEPE UNIVERSITY (SE),SOZ,AFYON,Aegean Region,Turkish Language and Literature,283.89222,329.70833,309810,2018
260,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"
International Relations",330.33382,370.90902,101000,2015
261,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Agricultural Economy,264.16833,303.2953,253000,2015
262,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"Archaeology

",258.53101,359.19895,343000,2015
263,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Architecture,399.06069,424.53322,32100,2015
264,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Art History,308.20148,343.58161,140000,2015
265,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Biology,236.94402,326.80911,218000,2015
266,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Chemistry,230.25535,281.42754,233000,2015
267,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Cinema and Television,343.94294,426.2294,57700,2015
268,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Civil Engineering,360.72931,391.21402,55600,2015
269,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Dentistry,439.57051,458.98887,16100,2015
270,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Econometric,258.69583,308.909,275000,2015
271,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Electrical and Electronics Engineering,359.39989,399.11992,56500,2015
272,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Language and Literature,381.73651,449.62254,10700,2015
273,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Teaching,412.16243,465.21853,6680,2015
274,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Finance,298.71645,337.13989,151000,2015
275,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Food Engineering,278.45709,348.05,137000,2015
276,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Gastronomy and Kitchen Arts,380.21964,432.76437,22600,2015
277,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Geography,357.08594,383.33547,41900,2015
278,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,German Language and Literature,309.62379,434.10184,23300,2015
279,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Guidance and Psychological Counseling,392.51459,406.73239,29100,2015
280,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,History,318.68347,354.13125,83100,2015
281,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,International Relations ,306.86651,352.91125,147000,2015
282,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Journalism,335.00395,399.56935,70900,2015
283,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Law,408.84037,440.2351,17400,2015
284,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Math,253.84936,253.84936,169000,2015
285,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Mechanical Engineering,332.0618,389.45109,78000,2015
286,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Medicine,472.54436,520.76613,5980,2015
287,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Nursing,321.10316,400.33311,92100,2015
288,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Philosophy,282.26607,321.47981,247000,2015
289,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Pre-school Teaching,360.6855,433.49008,107000,2015
290,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Primary School Math Teaching,366.18504,438.26117,52600,2015
291,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Psychology,396.48653,407.52486,25900,2015
292,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Public Relations and Promotion,342.48616,377.08165,59700,2015
293,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Radio Television and Cinema,355.57672,384.67513,43500,2015
294,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Science Teaching,265.69142,359.75054,162000,2015
295,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Social Science Teaching,355.38568,408.69486,43700,2015
296,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Sociology,330.3263,370.0432,115000,2015
297,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Space Sciences and Technologies,399.06069,424.53322,251000,2015
298,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Teaching,346.95208,399.73027,75700,2015
299,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Theology,350.25132,413.08622,122000,2015
300,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Tourism Business,260.70273,309.6497,267000,2015
301,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,Tourism Guidance,330.36336,431.88772,19000,2015
302,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Language and Literature,364.93231,397.14621,41700,2015
303,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Teaching,401.34517,448.69817,14800,2015
304,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"
International Relations",370.48173,406.75226,101000,2016
305,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Agricultural Economy,288.9627,369.07133,265000,2016
306,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"Archaeology

",274.63571,377.38726,389000,2016
307,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Architecture,419.53053,457.27176,37400,2016
308,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Art History,317.30248,426.06208,169000,2016
309,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Biology,259.58704,341.60945,200000,2016
310,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Chemistry,246.35205,285.31847,225000,2016
311,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Cinema and Television,367.30367,416.09057,69800,2016
312,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Civil Engineering,379.05623,418.40325,63200,2016
313,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Dentistry,459.75528,490.44339,16800,2016
314,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Econometric,272.00143,311.55803,332000,2016
315,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Electrical and Electronics Engineering,378.67241,418.55896,63500,2016
316,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Language and Literature,400.59079,472.34478,11200,2016
317,AKDENIZ UNIVERSITY (SE),DIL,ANTALYA,Mediterranean Region,English Language and Literature,373.13405,402.37796,15500,2016
318,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Teaching,428.30863,468.55174,7400,2016
319,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Finance,322.3616,361.16345,168000,2016
320,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Food Engineering,279.51961,349.41704,166000,2016
321,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Gastronomy and Kitchen Arts,416.18659,456.87163,20700,2016
322,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Geography,370.86025,413.21076,44700,2016
323,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,German Language and Literature,312.16421,463.16954,27000,2016
324,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Guidance and Psychological Counseling,419.39794,438.26742,33500,2016
325,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,History,357.06633,431.24324,85100,2016
326,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,International Relations ,344.08778,366.56937,155000,2016
327,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Journalism,352.88307,434.49249,92200,2016
328,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Law,437.16054,482.41797,19000,2016
329,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Math,276.11007,354.71525,178000,2016
330,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Mechanical Engineering,353.23481,436.32108,83500,2016
331,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Medicine,491.79031,523.16711,5720,2016
332,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Nursing,329.62739,417.22099,104000,2016
333,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Philosophy,302.38865,348.74102,277000,2016
334,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Pre-school Teaching,387.01618,474.64921,156000,2016
335,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Primary School Math Teaching,383.58884,445.4697,63400,2016
336,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Psychology,425.7196,457.14207,27800,2016
337,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Public Relations and Promotion,364.18526,406.62679,74200,2016
338,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Radio Television and Cinema,374.06978,414.82007,60400,2016
339,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Science Teaching,272.31071,355.08085,178000,2016
340,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Social Science Teaching,369.27285,406.99616,46300,2016
341,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Sociology,357.18864,399.35228,126000,2016
342,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Space Sciences and Technologies,236.44654,366.08845,259000,2016
343,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Teaching,377.33353,411.63893,80000,2016
344,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Theology,368.30463,472.42546,181000,2016
345,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Tourism Business,265.95252,363.31465,359000,2016
346,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,Tourism Guidance,342.78428,450.90465,20900,2016
347,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Language and Literature,387.60167,429.4539,44500,2016
348,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Teaching,424.41664,477.42684,16000,2016
349,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"
International Relations",349.11976,394.66126,109000,2017
350,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Agricultural Economy,268.89937,300.47263,392000,2017
351,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"Archaeology

",246.77356,365.68648,413000,2017
352,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Architecture,406.70841,446.57779,41100,2017
353,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Art History,298.11967,408.65442,232000,2017
354,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Biology,255.84843,356.03132,225000,2017
355,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Chemistry,249.77687,295.23781,238000,2017
356,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Cinema and Television,350.37394,459.68054,107000,2017
357,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Civil Engineering,365.88598,406.67174,172000,2017
358,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Dentistry,452.24244,483.53573,18100,2017
359,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Econometric,248.4368,275.71456,321000,2017
360,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Electrical and Electronics Engineering,372.28617,427.702,65600,2017
361,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Language and Literature,410.79992,464.40767,10100,2017
362,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,English Teaching,426.31791,459.73812,7660,2017
363,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Finance,296.35881,334.85857,176000,2017
364,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Food Engineering,278.99026,343.61345,90600,2017
365,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Gastronomy and Kitchen Arts,414.3869,466.61019,304000,2017
366,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Geography,357.10544,393.66562,78900,2017
367,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,German Language and Literature,334.18475,490.20298,27700,2017
368,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Guidance and Psychological Counseling,402.81498,456.62136,35700,2017
369,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,History,337.90719,457.67706,132000,2017
370,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,International Relations ,324.19492,349.53406,160000,2017
371,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Journalism,341.19478,434.9593,125000,2017
372,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Law,425.91406,457.65457,17800,2017
373,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Math,278.27701,433.26573,174000,2017
374,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Mechanical Engineering,346.00199,376.27801,238000,2017
375,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Medicine,485.95426,533.49783,196000,2017
376,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Nursing,329.49344,424.78374,110000,2017
377,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Philosophy,276.85905,331.30074,294000,2017
378,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Pre-school Teaching,402.7125,453.83689,25600,2017
379,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Primary School Math Teaching,369.90444,430.40417,67700,2017
380,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Psychology,411.45795,473.30683,28000,2017
381,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Public Relations and Promotion,351.39155,391.84206,105000,2017
382,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Radio Television and Cinema,362.45821,432.6018,86700,2017
383,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Science Teaching,271.37474,349.57436,193000,2017
384,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Social Science Teaching,339.60385,382.54417,110000,2017
385,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Sociology,332.18282,391.79779,142000,2017
386,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Space Sciences and Technologies,237.68986,350.6798,257000,2017
387,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Teaching,357.55192,396.59611,81100,2017
388,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Theology,371.38722,470.88915,58400,2017
389,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Tourism Business,244.30403,296.80968,5890,2017
390,AKDENIZ UNIVERSITY,DIL,ANTALYA,Mediterranean Region,Tourism Guidance,346.42024,446.12337,255000,2017
391,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Language and Literature,367.47914,438.52901,78800,2017
392,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Turkish Teaching,401.18986,468.78462,36700,2017
393,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"
International Relations",305.16046,341.05982,20,2018
394,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Agricultural Economy,255.12215,299.08011,411116,2018
395,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,"Archaeology

",222.13588,306.66972,692588,2018
396,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Architecture,404.36555,435.92587,49374,2018
397,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Art History,287.03551,392.16804,290452,2018
398,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Biology,243.44958,335.45979,320278,2018
399,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Chemistry,241.2371,282.74779,330697,2018
400,AKDENIZ UNIVERSITY,SOZ,ANTALYA,Mediterranean Region,Cinema and Television,328.9962,436.22571,108088,2018
401,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Civil Engineering,354.65101,401.28841,87543,2018
402,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Dentistry,460.45383,489.14944,19526,2018
403,AKDENIZ UNIVERSITY,EA,ANTALYA,Mediterranean Region,Econometric,230.40075,298.00236,626592,2018
404,AKDENIZ UNIVERSITY,SAY,ANTALYA,Mediterranean Region,Electrical and Electronics Engineering,383.95025,421.08032,63295,2018
